COCO_val2014_000000217153#0	一个男人和一个女人穿着军装玩手机。
COCO_val2014_000000513765#0	一群小孩围坐在一张桌子上的黑白照片
COCO_val2014_000000469877#0	都市街道的STOP红色标识牌下停着一辆涂鸦的货车
COCO_val2014_000000469877#1	一个标示牌旁有一辆涂满涂鸦的货车
COCO_train2014_000000419062#0	两只大象在草地旁的河里喝水
COCO_train2014_000000148295#0	一个男人抱着一个小孩在动物园里观赏大象
COCO_train2014_000000236197#0	历史博物馆窗边石墙上挂着一个蓝色徽章
COCO_val2014_000000359184#0	都市街道路口白色铁杆上有四个道路指示牌
COCO_train2014_000000334939#0	黄色餐桌上放着两盘食物和一杯饮料
COCO_val2014_000000275611#0	餐馆的红色木桌上的铁盘里放着一个披萨饼
COCO_train2014_000000340171#0	破旧地面纸板上有各种食物，男女围坐进餐
COCO_val2014_000000061333#0	书架旁的床上有一只橙色的小猫
COCO_train2014_000000258853#0	一个女人坐在候车长椅上玩手机，旁边放着行李箱包
COCO_val2014_000000512220#0	一个男人坐在门口红色台阶上看手机
COCO_train2014_000000461121#0	树林里的一群长颈鹿在阳光下散步
COCO_train2014_000000017896#0	都市教堂上的大钟在夜晚亮着霓虹灯
COCO_train2014_000000468830#0	房间书桌上放着笔记本电脑和电视机，阳光从窗户照进来
COCO_train2014_000000486730#0	阴雨天的沥青路旁停着一辆红色双层公共汽车
COCO_train2014_000000017476#0	放满器材的实验室里两个男人在工作
COCO_train2014_000000491259#0	餐盘里放着一个奶酪番茄酱胡萝卜牛肉三明治
COCO_train2014_000000066234#0	废弃码头旁的岸上放着两条白色废弃小船
COCO_train2014_000000532555#0	冬天农场的一匹白马把头伸出了马厩的围栏
COCO_val2014_000000329421#0	阳光下的草坪放着露营用的帐篷和小船
COCO_train2014_000000163818#0	夜晚市场的一个小摊上陈列着各种水果蔬菜饮料
COCO_train2014_000000542589#0	冬天山坡的雪山上有许多人在滑雪
COCO_val2014_000000173799#0	两个男人手里拿着两个长棍在大自然放牧大象
COCO_train2014_000000341809#0	秋天山麓下的湖泊里有一群白色水鸟在散步
COCO_train2014_000000025816#0	冬天树林间的道路被白雪覆盖，路旁有个黄色标识牌
COCO_train2014_000000515053#0	发言会上一群记者把话筒伸向一个穿着西装的男人
COCO_train2014_000000541505#0	装着向日葵的花瓶放在窗边的桌子上
COCO_train2014_000000411509#0	一只棕色的牛在高山的草地上吃草
COCO_train2014_000000554950#0	女人在拍男人用刀切桌子上的食物
COCO_val2014_000000257058#0	两个男人骑着马走在满是石子的路上
COCO_train2014_000000129821#0	办公桌上有三台黑色的笔记本电脑和一台白色的笔记本电脑
COCO_train2014_000000169686#0	一家五口坐在客厅的沙发上聊天
COCO_val2014_000000469877#2	一个有涂鸦的车停在街道上
COCO_val2014_000000359184#1	绿色的树下是街道。街道上有一个指路的杆子。
COCO_train2014_000000334939#1	桌子上有两盘餐，一盘上面是汉堡和薯条，那一盘上面也是汉堡和薯条。
COCO_val2014_000000275611#1	桌子上有一盘牛肉披萨，披萨上有番茄酱。
COCO_train2014_000000340171#1	街道上有一群人在吃晚餐。
COCO_val2014_000000061333#1	有一个猫睡在沙发上，后面是书柜。
COCO_train2014_000000258853#1	一个黑人女子坐在黑色的椅子上，旁边是行李箱。
COCO_val2014_000000512220#1	一个老年男人坐在台阶上，后面是门。
COCO_train2014_000000461121#1	公园里有4只长颈鹿，旁边是树。
COCO_train2014_000000017896#1	街道已进入夜晚，建筑物上有一个钟表。
COCO_train2014_000000468830#1	卧室里就两台电脑，还有木地板和一个笔记本电脑
COCO_train2014_000000486730#1	一辆双层红色的巴士停在路上。 旁边是树木和草坪。
COCO_train2014_000000017476#1	两个人在工作室里做物理实验，旁边是各种仪器。
COCO_val2014_000000182401#0	公园里的土路上有一把石头椅子。
COCO_train2014_000000491259#1	图片上是一个汉堡，里面有番茄酱和奶油。
COCO_train2014_000000066234#1	在一个废弃的沙滩上，有废弃的船和树。
COCO_train2014_000000532555#1	这是一个马厩，里面有白色的马，它的头是黑色的。
COCO_train2014_000000147277#0	一个驴上面骑着人，一个人走在海边。
COCO_val2014_000000329421#1	露天的草坪上有一个帐篷。这里是在野营。
COCO_val2014_000000268049#0	城市的街道上有一个交通标志
COCO_train2014_000000163818#1	商店里有很多蔬菜和水果。
COCO_train2014_000000450524#0	一个人在海边冲浪，浪花从他两边飞过，后面是山
COCO_train2014_000000542589#1	在大雪的天气里，一群人在滑雪
COCO_val2014_000000173799#1	草地上有一群大象和两个人，两个人拿着叉子。
COCO_val2014_000000013985#0	书房有一个人在笔记本电脑上打字。
COCO_train2014_000000341809#1	海边有很多鹤在喝水。后面是青山。
COCO_train2014_000000025816#1	下雪之后的道路上有一个指示牌。
COCO_train2014_000000515053#1	一个总统在接受采访，英国总统。
COCO_train2014_000000211160#0	有一个人在厨房里好像有面包。
COCO_train2014_000000533220#0	黑人和白人在餐桌旁边笑着。
COCO_train2014_000000310752#0	一个卡通人物，小姐姐指着一盘披萨。
COCO_train2014_000000361054#0	树林里有一个凳子。凳子是黄色的。
COCO_train2014_000000028698#0	杂货铺上挂着迪士尼小狗。
COCO_train2014_000000564267#0	客厅里有一男一女在拿着遥控器。
COCO_val2014_000000409566#0	旅馆的卫生间里有洗澡盆和洗浴缸。
COCO_val2014_000000191845#0	人行道上有很多行人在打着伞。
COCO_train2014_000000242096#0	动物园里有一个大象在顶树。
COCO_train2014_000000067655#0	大客厅里有四五个人在谈话。
COCO_train2014_000000018513#0	马路上有很多个交通指示灯，还有红色的卡车
COCO_train2014_000000254242#0	一个飞机停在大楼前面的空地上。
COCO_train2014_000000432849#0	夕阳西下，有一个火车停在路上。
COCO_val2014_000000241037#0	兽栏里有两只长颈鹿和一个鸟笼，兽栏外有一只斑马
COCO_val2014_000000509194#0	一个身穿蓝色上衣的男人正在打网球
COCO_train2014_000000521914#0	一群绵羊仔牧草地上吃草，旁边有一条小河
COCO_train2014_000000515938#0	傍晚，一辆自行车停在沙滩上，一群人在海里游泳
COCO_train2014_000000518010#0	阳光下一辆摩托车停在路边，路边有一条小河
COCO_val2014_000000035436#0	博物馆大厅楼梯旁的墙上挂着一幅画，许多人观看
COCO_val2014_000000210032#0	白色餐盘里放着使用过的三明治，两只鸟站在盘边
COCO_train2014_000000364842#0	一辆在高速公路行驶的汽车的仪表板上放着一个玩具熊
COCO_val2014_000000554900#0	狭小的厕所里有一个白色坐便器和白色马桶刷
COCO_val2014_000000297349#0	夏天的道路边有许多带着行李的人
COCO_val2014_000000419350#0	水果摊上摆满了各种各样的水果
COCO_train2014_000000227826#0	客厅的凳子上站着一个灰白色的猫
COCO_train2014_000000478985#0	秋天草坪的女孩手里拿着一个绿色的风筝
COCO_train2014_000000003860#0	都市公园的草地上有一匹马在吃草和一群人在散步
COCO_train2014_000000239930#0	客厅桌子上有一只熟鸡，一个男人正准备食物
COCO_val2014_000000483965#0	一个女人正用手拿着夹着热狗的三明治吃
COCO_val2014_000000364699#0	一件褐色中带有淡蓝色纹路的精美的瓷器
COCO_train2014_000000185437#0	路边有一个标识牌，指示着非机动车道
COCO_val2014_000000192091#0	大海边的沙滩上有一群鸟和两个人，一人手里拿着冲浪板
COCO_train2014_000000420874#0	铁路上的一辆装满红土的火车正要驶过桥梁
COCO_train2014_000000152474#0	贴着白色瓷砖的厨房里有一个微波炉
COCO_train2014_000000087208#0	冬天厚厚的积雪上有一个人在滑雪
COCO_val2014_000000199481#0	沥青路上一个戴着头盔的人骑着一辆摩托车
COCO_val2014_000000264268#0	一辆行驶在道路上，前方有一群斑马在行走
COCO_train2014_000000222245#0	一群人在积满水的街道上行走
COCO_val2014_000000544052#0	一群白色机器人在道路上滑滑板
COCO_train2014_000000513080#0	都市街道上有许多人，有个带着耳机的男人在滑滑板
COCO_train2014_000000553455#0	运动场边围着栅栏，里面有个女人在运动
COCO_train2014_000000521112#0	秋天，一只黑色狗在湖泊旁的枯草上
COCO_train2014_000000214232#0	公园道路上一个神船牛仔裤的男生在玩滑板
COCO_train2014_000000487804#0	桌子上放着一台关机状态的戴尔笔记本
COCO_train2014_000000196281#0	黑色桌面上放着很多面包和一台烤面包机
COCO_train2014_000000025697#0	客厅墙边放着一台冰箱一台洗衣机一个橱柜
COCO_val2014_000000214727#0	洗手间的镜子前有个黑人在自拍
COCO_train2014_000000119379#0	海边一小船上站着两个穿红色救生衣的水手，旁边还有两个男人站着水里手里拖着一条船
COCO_train2014_000000008341#0	道路上行驶着一辆摩托车，上面载着三个人
COCO_val2014_000000462304#0	水果摊的货架上摆放着各种水果和一只猫
COCO_train2014_000000012241#0	覆盖着冰雪的机场上听着一架白色飞机
COCO_val2014_000000086357#0	晴朗的蓝天下有许多白云，一只鸟在空中飞翔
COCO_train2014_000000408492#0	大自然有一只长颈鹿在吃灌木叶
COCO_train2014_000000324901#0	道路上的一辆蓝色皮卡在等红灯
COCO_val2014_000000249825#0	夕阳下，坐亭里坐这一个男人，手里拿着手机，眼镜盯着摄像头
COCO_train2014_000000026208#0	桌子上放着切成了许多块的披萨
COCO_train2014_000000164910#0	街边一个穿着牛仔裤的人在遛狗
COCO_train2014_000000581056#0	一个身穿蓝色运动服的男人在网球场打网球
COCO_train2014_000000438346#0	公园草坪上有许多孩子在打棒球还有在散步
COCO_train2014_000000007721#0	行道树旁有个标示牌，分别指向了两个方向
COCO_train2014_000000067997#0	花瓶里有一株紫色的鸢尾花
COCO_val2014_000000356094#0	两位运动员正在打棒球比赛，一个准备击球，一个准备接球
COCO_train2014_000000475319#0	一位滑雪运动员脚踩滑雪板在空中翻腾
COCO_train2014_000000191363#0	古老的火车车厢里有六把椅子，一个沙发
COCO_val2014_000000274291#0	一位旅客正拿着行李箱在铺满瓷砖的卫生间上厕所
COCO_val2014_000000404820#0	一位男性冲浪者在海洋上冲浪
COCO_train2014_000000499274#0	一位网球运动员在用右手击球
COCO_val2014_000000581183#0	大象表演里，驯兽师正训练大象一个骑在另一个身上
COCO_train2014_000000120207#0	一位穿着裙子的女孩正在街上骑着摩托车
COCO_train2014_000000151699#0	一位老年男性在草地上教小女孩如何射中一个苹果
COCO_train2014_000000309607#0	戴着眼镜的女孩在街道上吃甜甜圈
COCO_train2014_000000172051#0	桌上摆着一盘西兰花炒肉片
COCO_val2014_000000278506#0	两位男性在沙滩上争夺飞盘
COCO_val2014_000000316429#0	四架飞机从草地上飞过，给蓝天留下三道白色的痕迹
COCO_train2014_000000279616#0	一群军人在装满货物的火车上
COCO_train2014_000000294236#0	客厅的左边摆放着沙发，右边摆放着书架
COCO_train2014_000000117379#0	两只长颈鹿在光秃秃的草地上散步
COCO_train2014_000000508140#0	一位警察穿着制服，戴着头盔，骑着摩托车在街上巡逻
COCO_train2014_000000364201#0	蓝色火车正缓缓驶向站台，有不少乘客在站台上等候
COCO_train2014_000000439303#0	有一只短毛熊和一只长毛学士熊在桌子上
COCO_train2014_000000413635#0	一名游客正在给三只长颈鹿喂食
COCO_train2014_000000332591#0	一名网球运动员正在网球场练习接球
COCO_train2014_000000442298#0	五名年轻人正在家里开派对
COCO_train2014_000000136186#0	草地上有一只奶牛和一只狗。
COCO_train2014_000000285512#0	桌子上有一盘披萨，左边是馅饼，右边是奶酪。
COCO_train2014_000000142481#0	一个成年女性在桌子上看着纸条。
COCO_train2014_000000483118#0	草原上有一片湖，上面倒映着天空。
COCO_train2014_000000016513#0	一个巴士行走在路上，后面有房子
COCO_train2014_000000471647#0	公寓的客厅里有一个孩子坐在沙发上。
COCO_val2014_000000135436#0	图片上有一只手，手上捧着三明治
COCO_val2014_000000395462#0	一个男人拿着冲浪板站在海边。
COCO_val2014_000000520941#0	一个电动车售卖店门前摆着一些电动车。
COCO_train2014_000000217395#0	空荡荡的街道上面是蓝天。
COCO_val2014_000000257046#0	左边的男人在打棒球，右边的男人在接棒球。
COCO_train2014_000000428691#0	海上有一个灯塔，海面上有一个船。 
COCO_val2014_000000531569#0	旅馆的厕所还在装修，地面的纸板还没有拿去。
COCO_train2014_000000125009#0	城市的道路上有两个蓝色的标识牌。
COCO_train2014_000000480452#0	道路上停着一辆公交车，车子是蓝白相间。
COCO_train2014_000000554778#0	海边的沙滩上结了一些香蕉。
COCO_train2014_000000448537#0	浴室里有马桶和洗浴缸，闪着白色的光。
COCO_train2014_000000147952#0	有两只猫在电脑的桌子上，下面有键盘。
COCO_train2014_000000172085#0	图片里有一个卡通布偶是一只熊。
COCO_train2014_000000118881#0	一架绿色的飞机停在机场里。
COCO_train2014_000000265167#0	一个穿着蓝色红色衣服的小女孩站在草地上。
COCO_train2014_000000527624#0	一个穿着红色衣服的人拉着一头穿着红色衣服的马
COCO_val2014_000000336487#0	一个成年男子在咬汉堡包。
COCO_val2014_000000205911#0	一个成年男子穿着蓝色衣服在滑雪。
COCO_val2014_000000191314#0	4个人在检查行李，其中有一个穿着绿色衣服的女子，背着蓝色的包。
COCO_train2014_000000548845#0	一个穿着灰色衣服戴墨镜的人拿着滑雪板。
COCO_train2014_000000189617#0	一个猫在看着一个睡着的人。
COCO_train2014_000000454755#0	远处失火了，冒着滚滚浓烟
COCO_train2014_000000174677#0	一男一女坐在海边的长凳上。
COCO_train2014_000000104079#0	一个背着包的人准备上一辆车。
COCO_train2014_000000373731#0	很多车停在马路上，城市里堵车了。
COCO_val2014_000000479732#0	一个篮子里装着一个汉堡包。，里面有蔬菜和肉
